table_name,field_name,language,record_id,translation
trips,trip_headsign,en,295856547,East
trips,trip_headsign,en,295856548,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856549,South
trips,trip_headsign,en,295856550,North
trips,trip_headsign,en,295856551,South
trips,trip_headsign,en,295856552,North
trips,trip_headsign,en,295856553,North
trips,trip_headsign,en,295856554,East
trips,trip_headsign,en,295856555,West
trips,trip_headsign,en,295856556,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856557,West
trips,trip_headsign,en,295856558,East
trips,trip_headsign,en,295856559,West
trips,trip_headsign,en,295856560,East
trips,trip_headsign,en,295856561,West
trips,trip_headsign,en,295856562,East
trips,trip_headsign,en,295856563,West
trips,trip_headsign,en,295856564,East
trips,trip_headsign,en,295856565,West
trips,trip_headsign,en,295856566,East
trips,trip_headsign,en,295856567,East
trips,trip_headsign,en,295856568,West
trips,trip_headsign,en,295856569,East
trips,trip_headsign,en,295856570,West
trips,trip_headsign,en,295856571,East
trips,trip_headsign,en,295856572,West
trips,trip_headsign,en,295856573,East
trips,trip_headsign,en,295856574,West
trips,trip_headsign,en,295856575,East
trips,trip_headsign,en,295856576,West
trips,trip_headsign,en,295856577,East destination Station Crémazie
trips,trip_headsign,en,295856578,South
trips,trip_headsign,en,295856579,North
trips,trip_headsign,en,295856580,East
trips,trip_headsign,en,295856581,West
trips,trip_headsign,en,295856582,West
trips,trip_headsign,en,295856583,South
trips,trip_headsign,en,295856584,North
trips,trip_headsign,en,295856585,South
trips,trip_headsign,en,295856586,West
trips,trip_headsign,en,295856587,East
trips,trip_headsign,en,295856588,West
trips,trip_headsign,en,295856589,East via Jarry
trips,trip_headsign,en,295856590,West
trips,trip_headsign,en,295856591,West
trips,trip_headsign,en,295856592,West
trips,trip_headsign,en,295856593,East
trips,trip_headsign,en,295856594,West
trips,trip_headsign,en,295856595,East
trips,trip_headsign,en,295856596,West
trips,trip_headsign,en,295856597,East
trips,trip_headsign,en,295856598,West
trips,trip_headsign,en,295856599,East
trips,trip_headsign,en,295856600,West
trips,trip_headsign,en,295856601,East
trips,trip_headsign,en,295856602,West
trips,trip_headsign,en,295856603,East
trips,trip_headsign,en,295856604,South
trips,trip_headsign,en,295856605,North
trips,trip_headsign,en,295856606,South
trips,trip_headsign,en,295856607,North
trips,trip_headsign,en,295856608,South
trips,trip_headsign,en,295856609,North
trips,trip_headsign,en,295856610,South
trips,trip_headsign,en,295856611,North
trips,trip_headsign,en,295856612,South
trips,trip_headsign,en,295856613,North
trips,trip_headsign,en,295856614,South
trips,trip_headsign,en,295856615,North
trips,trip_headsign,en,295856616,West
trips,trip_headsign,en,295856617,East
trips,trip_headsign,en,295856618,West
trips,trip_headsign,en,295856619,East
trips,trip_headsign,en,295856620,West
trips,trip_headsign,en,295856621,East
trips,trip_headsign,en,295856622,West
trips,trip_headsign,en,295856623,East
trips,trip_headsign,en,295856624,West
trips,trip_headsign,en,295856625,West
trips,trip_headsign,en,295856626,East
trips,trip_headsign,en,295856627,West
trips,trip_headsign,en,295856628,West
trips,trip_headsign,en,295856629,East via Jarry
trips,trip_headsign,en,295856630,West
trips,trip_headsign,en,295856631,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856632,East
trips,trip_headsign,en,295856633,West
trips,trip_headsign,en,295856634,East
trips,trip_headsign,en,295856635,West
trips,trip_headsign,en,295856636,East
trips,trip_headsign,en,295856637,West
trips,trip_headsign,en,295856638,South
trips,trip_headsign,en,295856639,North
trips,trip_headsign,en,295856640,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856641,West
trips,trip_headsign,en,295856642,East
trips,trip_headsign,en,295856643,West
trips,trip_headsign,en,295856644,East
trips,trip_headsign,en,295856645,West
trips,trip_headsign,en,295856646,East
trips,trip_headsign,en,295856647,North
trips,trip_headsign,en,295856648,South
trips,trip_headsign,en,295856649,North
trips,trip_headsign,en,295856650,West
trips,trip_headsign,en,295856651,East
trips,trip_headsign,en,295856652,West
trips,trip_headsign,en,295856653,East
trips,trip_headsign,en,295856654,West
trips,trip_headsign,en,295856655,East via Jarry
trips,trip_headsign,en,295856656,West
trips,trip_headsign,en,295856657,East
trips,trip_headsign,en,295856658,West
trips,trip_headsign,en,295856659,East
trips,trip_headsign,en,295856660,West
trips,trip_headsign,en,295856661,East
trips,trip_headsign,en,295856662,West
trips,trip_headsign,en,295856663,East
trips,trip_headsign,en,295856664,West
trips,trip_headsign,en,295856665,East
trips,trip_headsign,en,295856666,West
trips,trip_headsign,en,295856667,East
trips,trip_headsign,en,295856668,West
trips,trip_headsign,en,295856669,East
trips,trip_headsign,en,295856670,West
trips,trip_headsign,en,295856671,West
trips,trip_headsign,en,295856672,East
trips,trip_headsign,en,295856673,West
trips,trip_headsign,en,295856674,West
trips,trip_headsign,en,295856675,West
trips,trip_headsign,en,295856676,East
trips,trip_headsign,en,295856677,West
trips,trip_headsign,en,295856678,East
trips,trip_headsign,en,295856679,West
trips,trip_headsign,en,295856680,East
trips,trip_headsign,en,295856681,West
trips,trip_headsign,en,295856682,East
trips,trip_headsign,en,295856683,West
trips,trip_headsign,en,295856684,East
trips,trip_headsign,en,295856685,West
trips,trip_headsign,en,295856686,East
trips,trip_headsign,en,295856687,West
trips,trip_headsign,en,295856688,East
trips,trip_headsign,en,295856689,West
trips,trip_headsign,en,295856690,East
trips,trip_headsign,en,295856691,West
trips,trip_headsign,en,295856692,East
trips,trip_headsign,en,295856693,West
trips,trip_headsign,en,295856694,West
trips,trip_headsign,en,295856695,South
trips,trip_headsign,en,295856696,North
trips,trip_headsign,en,295856697,South
trips,trip_headsign,en,295856698,North
trips,trip_headsign,en,295856699,South
trips,trip_headsign,en,295856700,North
trips,trip_headsign,en,295856701,South
trips,trip_headsign,en,295856702,North
trips,trip_headsign,en,295856703,South
trips,trip_headsign,en,295856704,North
trips,trip_headsign,en,295856705,South
trips,trip_headsign,en,295856706,North
trips,trip_headsign,en,295856707,South
trips,trip_headsign,en,295856708,North
trips,trip_headsign,en,295856709,South
trips,trip_headsign,en,295856710,North
trips,trip_headsign,en,295856711,South
trips,trip_headsign,en,295856712,North
trips,trip_headsign,en,295856713,South
trips,trip_headsign,en,295856714,North
trips,trip_headsign,en,295856715,West
trips,trip_headsign,en,295856716,West
trips,trip_headsign,en,295856717,East
trips,trip_headsign,en,295856718,West
trips,trip_headsign,en,295856719,East
trips,trip_headsign,en,295856720,West
trips,trip_headsign,en,295856721,East
trips,trip_headsign,en,295856722,West
trips,trip_headsign,en,295856723,East
trips,trip_headsign,en,295856724,West
trips,trip_headsign,en,295856725,South
trips,trip_headsign,en,295856726,North
trips,trip_headsign,en,295856727,South
trips,trip_headsign,en,295856728,West
trips,trip_headsign,en,295856729,East
trips,trip_headsign,en,295856730,West
trips,trip_headsign,en,295856731,West
trips,trip_headsign,en,295856732,East
trips,trip_headsign,en,295856733,West
trips,trip_headsign,en,295856734,East
trips,trip_headsign,en,295856735,West
trips,trip_headsign,en,295856736,East
trips,trip_headsign,en,295856737,West
trips,trip_headsign,en,295856738,North
trips,trip_headsign,en,295856739,West
trips,trip_headsign,en,295856740,East
trips,trip_headsign,en,295856741,East
trips,trip_headsign,en,295856742,West
trips,trip_headsign,en,295856743,West
trips,trip_headsign,en,295856744,West
trips,trip_headsign,en,295856745,West
trips,trip_headsign,en,295856746,West
trips,trip_headsign,en,295856747,South
trips,trip_headsign,en,295856748,West
trips,trip_headsign,en,295856749,West
trips,trip_headsign,en,295856750,East
trips,trip_headsign,en,295856751,East
trips,trip_headsign,en,295856752,West
trips,trip_headsign,en,295856753,East
trips,trip_headsign,en,295856754,West
trips,trip_headsign,en,295856755,East
trips,trip_headsign,en,295856756,West
trips,trip_headsign,en,295856757,East
trips,trip_headsign,en,295856758,East
trips,trip_headsign,en,295856759,West
trips,trip_headsign,en,295856760,East
trips,trip_headsign,en,295856761,West
trips,trip_headsign,en,295856762,East
trips,trip_headsign,en,295856763,West
trips,trip_headsign,en,295856764,East
trips,trip_headsign,en,295856765,West
trips,trip_headsign,en,295856766,South
trips,trip_headsign,en,295856767,North
trips,trip_headsign,en,295856768,South
trips,trip_headsign,en,295856769,North
trips,trip_headsign,en,295856770,South
trips,trip_headsign,en,295856771,West
trips,trip_headsign,en,295856772,West
trips,trip_headsign,en,295856773,South
trips,trip_headsign,en,295856774,North
trips,trip_headsign,en,295856775,South
trips,trip_headsign,en,295856776,North
trips,trip_headsign,en,295856777,East
trips,trip_headsign,en,295856778,West
trips,trip_headsign,en,295856779,East
trips,trip_headsign,en,295856780,West
trips,trip_headsign,en,295856781,East
trips,trip_headsign,en,295856782,West
trips,trip_headsign,en,295856783,West
trips,trip_headsign,en,295856784,West
trips,trip_headsign,en,295856785,East
trips,trip_headsign,en,295856786,West
trips,trip_headsign,en,295856787,East
trips,trip_headsign,en,295856788,East via Industriel
trips,trip_headsign,en,295856789,West via Charleroi / Fleury
trips,trip_headsign,en,295856790,West
trips,trip_headsign,en,295856791,East
trips,trip_headsign,en,295856792,West
trips,trip_headsign,en,295856793,East
trips,trip_headsign,en,295856794,East
trips,trip_headsign,en,295856795,West
trips,trip_headsign,en,295856796,East
trips,trip_headsign,en,295856797,West
trips,trip_headsign,en,295856798,East via Fleury / Charleroi
trips,trip_headsign,en,295856799,West via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856800,East
trips,trip_headsign,en,295856801,West
trips,trip_headsign,en,295856802,West
trips,trip_headsign,en,295856803,East
trips,trip_headsign,en,295856804,West
trips,trip_headsign,en,295856805,East
trips,trip_headsign,en,295856806,West
trips,trip_headsign,en,295856807,East
trips,trip_headsign,en,295856808,West
trips,trip_headsign,en,295856809,East
trips,trip_headsign,en,295856810,West
trips,trip_headsign,en,295856811,East
trips,trip_headsign,en,295856812,West
trips,trip_headsign,en,295856813,East
trips,trip_headsign,en,295856814,West
trips,trip_headsign,en,295856815,East
trips,trip_headsign,en,295856816,West
trips,trip_headsign,en,295856817,West
trips,trip_headsign,en,295856818,East
trips,trip_headsign,en,295856819,West
trips,trip_headsign,en,295856820,East
trips,trip_headsign,en,295856821,West
trips,trip_headsign,en,295856822,East
trips,trip_headsign,en,295856823,West
trips,trip_headsign,en,295856824,South
trips,trip_headsign,en,295856825,North
trips,trip_headsign,en,295856826,West
trips,trip_headsign,en,295856827,East via Jarry
trips,trip_headsign,en,295856828,West
trips,trip_headsign,en,295856829,East
trips,trip_headsign,en,295856830,West
trips,trip_headsign,en,295856831,East
trips,trip_headsign,en,295856832,West
trips,trip_headsign,en,295856833,East
trips,trip_headsign,en,295856834,North
trips,trip_headsign,en,295856835,West
trips,trip_headsign,en,295856836,East
trips,trip_headsign,en,295856837,East
trips,trip_headsign,en,295856838,West
trips,trip_headsign,en,295856839,South
trips,trip_headsign,en,295856840,North
trips,trip_headsign,en,295856841,East
trips,trip_headsign,en,295856842,West
trips,trip_headsign,en,295856843,East
trips,trip_headsign,en,295856844,West
trips,trip_headsign,en,295856845,East
trips,trip_headsign,en,295856846,West
trips,trip_headsign,en,295856847,West
trips,trip_headsign,en,295856848,East
trips,trip_headsign,en,295856849,West
trips,trip_headsign,en,295856850,East
trips,trip_headsign,en,295856851,West
trips,trip_headsign,en,295856852,East
trips,trip_headsign,en,295856853,West
trips,trip_headsign,en,295856854,East
trips,trip_headsign,en,295856855,West
trips,trip_headsign,en,295856856,East
trips,trip_headsign,en,295856857,West
trips,trip_headsign,en,295856858,East
trips,trip_headsign,en,295856859,West
trips,trip_headsign,en,295856860,East
trips,trip_headsign,en,295856861,West
trips,trip_headsign,en,295856862,East
trips,trip_headsign,en,295856863,South
trips,trip_headsign,en,295856864,North
trips,trip_headsign,en,295856865,South
trips,trip_headsign,en,295856866,West
trips,trip_headsign,en,295856867,West
trips,trip_headsign,en,295856868,East
trips,trip_headsign,en,295856869,West
trips,trip_headsign,en,295856870,East
trips,trip_headsign,en,295856871,West
trips,trip_headsign,en,295856872,East
trips,trip_headsign,en,295856873,West
trips,trip_headsign,en,295856874,East
trips,trip_headsign,en,295856875,West
trips,trip_headsign,en,295856876,East
trips,trip_headsign,en,295856877,North
trips,trip_headsign,en,295856878,South
trips,trip_headsign,en,295856879,North
trips,trip_headsign,en,295856880,South
trips,trip_headsign,en,295856881,North
trips,trip_headsign,en,295856882,South
trips,trip_headsign,en,295856883,North
trips,trip_headsign,en,295856884,South
trips,trip_headsign,en,295856885,North
trips,trip_headsign,en,295856886,South
trips,trip_headsign,en,295856887,North
trips,trip_headsign,en,295856888,South
trips,trip_headsign,en,295856889,North
trips,trip_headsign,en,295856890,South
trips,trip_headsign,en,295856891,North
trips,trip_headsign,en,295856892,South
trips,trip_headsign,en,295856893,North
trips,trip_headsign,en,295856894,South
trips,trip_headsign,en,295856895,North
trips,trip_headsign,en,295856896,South
trips,trip_headsign,en,295856897,North
trips,trip_headsign,en,295856898,South
trips,trip_headsign,en,295856899,North
trips,trip_headsign,en,295856900,West
trips,trip_headsign,en,295856901,West
trips,trip_headsign,en,295856902,West
trips,trip_headsign,en,295856903,West
trips,trip_headsign,en,295856904,East via Jarry
trips,trip_headsign,en,295856905,West
trips,trip_headsign,en,295856906,East via Gouin et Ozias-Leduc
trips,trip_headsign,en,295856907,West
trips,trip_headsign,en,295856908,East
trips,trip_headsign,en,295856909,West
trips,trip_headsign,en,295856910,East
trips,trip_headsign,en,295856911,South
trips,trip_headsign,en,295856912,North
trips,trip_headsign,en,295856913,South
